created_at,source,original_text,polarity,subjectivity,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,place,hashtags_in_tweets,screen_name
2021-06-18 23:42:43+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>", it s a strange world in which you can t even have your own experience anymore without someone saying   that s not the right experience    #covid   #vaccines #censorship ,0.2785714285714285,0.5619047619047618,1,1,cfroh,607,1779,False, ,dc,"#covid, #vaccines, #censorship",@jeremy r. hammond
2021-06-18 23:43:14+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",every day that supplies allow for further vaccines  we see the benefits  we re now down to    positive #covid   inpatients in hospital     of those in icu     hospitals with just one case or less  huge credit to public support  amp  for the take up of vaccines here   hselive,0.0508417508417508,0.3946127946127946,257,19,irishsmile63,7285,8018,False,#covid19,ireland,#covid,@paul reid
2021-06-18 23:43:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel  ,0.0,0.0,497,323,kimliplog,8,89,False, , , ,@j. shawa  جاسم الشوا
2021-06-18 23:43:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",you can get a #covid   vaccine and other vaccines  including flu and shingles  at the same visit  you no longer need to wait    days between vaccines  side effects are the same if vaccines are given alone or together     more about vaccine timing   ,0.09375,0.28125,177,122,ayannasphere,594,757,False,#covid19,"south, memphis",#covid,@cdc
2021-06-18 23:43:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",transplant recipients  hope is on the way    thanks for bringing this to our attention   karlieincali #covid    #covid   #covidvaccination  ,0.2,0.2,7,6,pak38197,4076,5001,False,"#covid_19, #covid_19","rutland, ma","#covid, #covid, #covidvaccination","@grandpa snarky, @grandpa snarky"
2021-06-18 23:43:46+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",#informedconsent over     doctors and medical workers have caught #covid   in #indonesia despite being vaccinated w #sinovac  and dozens hospitalized  officials said  as concerns grow about the efficacy of some #vaccines against more infectious variants  ,0.25,0.25,2,1,lucashu54974331,83,80,False,"#informedconsent, #informedconsent, #informedconsent", ,"#informedconsent, #covid, #indonesia, #sinovac, #vaccines",@traderstef
2021-06-18 23:43:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel  ,0.0,0.0,498,324,aainaawaaqiah,579,444,False, ,malaysia, ,@j. shawa  جاسم الشوا
2021-06-18 23:44:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>", africa is  in the midst of a full blown third wave  of coronavirus  the head of  whoafro has warned  cases have risen across the continent by more than     and deaths have also risen by     in the last week   jriggers reports     ,0.1666666666666666,0.1888888888888888,604,676,hca_oregon,1255,327,False, ,"1443 se 122nd, portland, or", ,"@telegraph global health security, @telegraph global health security"
2021-06-18 23:44:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",big up man like kalain yes    always coming in clutch with the infographics,0.0,0.1,0,0,tmsquared98,512,427,False, ,trinidad and tobago, , 
2021-06-18 23:44:37+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",new york is fully open and michigan will be fully open by june     and qu bec is much further along than ontario   as our neighbours move on it s time for us to follow     fordnation open ontario      and drop the mask mandate too ,0.0272727272727272,0.4909090909090909,272,99,mayoushtak,3813,891,False, , , ,@milhouse van houten 🗽🇨🇦
2021-06-18 23:45:09+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel   ,0.0,0.0,499,325,tintore11646691,178,1974,False, , , ,@j. shawa  جاسم الشوا
2021-06-18 23:45:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",  seruminstindia    also abandoned its role as the main supplier to #covax  the un backed project to supply  ,0.1666666666666666,0.3333333333333333,0,0,maawlaw,4354,944,False,#covax, ,#covax,@seruminstituteindia
2021-06-18 23:45:29+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",new york is fully open and michigan will be fully open by june     and qu bec is much further along than ontario   as our neighbours move on it s time for us to follow     fordnation open ontario      and drop the mask mandate too ,0.0272727272727272,0.4909090909090909,273,100,gbbruins,242,601,False, ,toronto, ,@milhouse van houten 🗽🇨🇦
2021-06-18 23:45:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",rt  amitaryamd  list of vaccines which don t work against #covid   variants after   doses                  please   go and get vaccinated   ,0.0,0.0,403,106,sinemetuvivere,582,231,False,#covid19,"toronto, ontario",#covid,@dr. amit arya
2021-06-18 23:46:00+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",shortages have affected  over    or     nations for the astrazeneca vaccines  #fmtnews #covid   #vaccines #covax  ,0.0,0.0,0,0,fmtoday,194140,1,False,"#fmtnews, #fmtnews, #fmtnews, #fmtnews",malaysia,"#fmtnews, #covid, #vaccines, #covax", 
2021-06-18 23:46:20+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel  ,0.0,0.0,500,326,um3awas,2221,1094,False, ,"ontario, canada", ,@j. shawa  جاسم الشوا
2021-06-18 23:46:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",#fridayvaccinefacts  what is #bringingsummerback   bring summer back is a fun  flexible  community centered approach to providing safe and effective covid    vaccines to those     in nc    learn more at  ,0.38,0.4,15,6,dchp_chapelhill,10160,1546,False,"#fridayvaccinefacts, #fridayvaccinefacts","chapel hill, nc","#fridayvaccinefacts, #bringingsummerback",@ncdhhs
2021-06-18 23:46:26+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",even if you try to doubt the prospect of #getvaccinated  the vaccines for the #trumpvirus #covid   virus can go a l  ,0.0,0.0,0,0,2013tran,2223,4537,False,"#getvaccinated, #getvaccinated, #getvaccinated","germantown, md","#getvaccinated, #trumpvirus, #covid", 
2021-06-18 23:46:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>", africa is in the midst of a full blown third wave    moetitshidi said   the sobering trajectory of surging cases should draw everyone to urgent action     we ve seen  in india and elsewhere  how quickly covid    can rebound and overwhelm health systems  ,0.1444444444444444,0.1999999999999999,294,270,haileygroulx,88,70,False, , , ,"@telegraph global health security, @telegraph global health security"
2021-06-18 23:46:39+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",    regarding j amp j  i have no direct evidence based position  however  it s not technically a   dose vaccine  if you re interested what some immunologists think  read thread   below  but the cdc needs to put out guidance on this soon  very soon  ,0.1,0.325,240,93,occupyonelove,26139,26171,False, ,💞sorrow is the price of #love💞, ,@eric feigl-ding
2021-06-18 23:46:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel  ,0.0,0.0,500,327,whittlekirsten,681,507,False, , , ,@j. shawa  جاسم الشوا
2021-06-18 23:46:55+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",rt  heidigiokos  just in  over   million people have been vaccinated in south africa  #vaccinerolloutsa #covid  ,0.0,0.0,370,86,xabajulian,169,949,False,"#vaccinerolloutsa, #vaccinerolloutsa",where my soul rests... ,"#vaccinerolloutsa, #covid",@heidi giokos
2021-06-18 23:46:59+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>", it s a strange world in which you can t even have your own experience anymore without someone saying   that s not the right experience    #covid   #vaccines #censorship ,0.2785714285714285,0.5619047619047618,3,2,rosesrr75701564,6,35,False, ,where god calls me to go,"#covid, #vaccines, #censorship",@jeremy r. hammond
2021-06-18 23:47:03+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           bsm deenanath hosp pvt pmc vaccines  covishield  min age limit           dose  capacity          ,-0.75,1.0,0,0,puneupdater,88,0,False, , , , 
2021-06-18 23:47:12+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",dr moeti is head of who in africa  and one of the best public health experts and leaders i know  hers is a desperate request for vaccines to africa  we plead with germany and the uk to lift patent restrictions and urgently transfer technology to enable production in africa ,0.1333333333333333,0.4555555555555555,510,258,democraticoaths,1149,4995,False, ,european union, ,@anthony costello
2021-06-18 23:47:13+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>", africa is  in the midst of a full blown third wave  of coronavirus  the head of  whoafro has warned  cases have risen across the continent by more than     and deaths have also risen by     in the last week   jriggers reports     ,0.1666666666666666,0.1888888888888888,605,679,jockmcleod53,3068,4026,False, ,"scotland, eu", ,"@telegraph global health security, @telegraph global health security"
2021-06-18 23:47:16+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",shortages have affected  over    or     nations for the astrazeneca vaccines  #fmtnews #covid   #vaccines #covax #who  ,0.0,0.0,0,1,mohdazim45,2247,561,False,"#fmtnews, #fmtnews, #fmtnews, #fmtnews, #fmtnews","johor bahru, johor","#fmtnews, #covid, #vaccines, #covax, #who",@free malaysia today
2021-06-18 23:47:24+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">twitter for ipad</a>",the palestinian authority  pa  cancels a deal to receive soon to expire #covid   vaccines from #israel after an initial israeli shipment showed an expiration date sooner than had been agreed  the pa health minister says   ,0.0,0.0,9,14,jerzywho,188,222,False,"#covid19, #covid19",berlin,"#covid, #israel",@al arabiya english
2021-06-18 23:47:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",one of the things i ll remember the most from this pandemic is how many times naci made a huge announcement publicly  scared angered the public  and left the pharmacists and family doctors who actually give vaccines to pick up the pieces ,0.2,0.3047619047619047,537,97,pinkbassist,693,1848,False, ,somewhere, ,@dr. kelly grindrod 🇨🇦 pharmd
2021-06-18 23:47:48+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",there s a pervasive narrative that kids aren t at risk from #covid    and that with declining infection rates  authorizing vaccines for younger children is no longer a priority    as a mom of   young kids  i strongly disagree  here s why    postopinions  ,0.1777777777777777,0.3777777777777777,336,122,davidba69494891,303,1594,False,#covid19, ,#covid,"@leana wen, m.d."
2021-06-18 23:47:51+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",my debate on #vaccinewastage where i expose the criminal wastage of vaccines by  incindia ruled states like rajasthan punjab amp  chhattisgarh   narendramodi govt is doing all the heavy lifting what has  rahulgandhi done besides playing a troll amp  #compulsiveliar on #twitter   #covid  ,-0.3,0.525,141,54,agrawalsadhuram,1099,2002,False,#vaccinewastage,bangalore,"#vaccinewastage, #compulsiveliar, #twitter, #covid","@sanju verma, @sanju verma"
2021-06-18 23:48:06+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",rt  healthza     june      latest number of #covid   statistics in south africa #coronavirussa                              ,0.5,0.9,46,40,mrjoe63913440,222,340,False,"#covid19, #covid19", ,"#covid, #coronavirussa",@department of health
2021-06-18 23:48:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",singapore has  great confidence  in the pfizer biontech and moderna vaccines  said director of medical services kenneth mak  #covid   #singapore,0.4,0.375,9,6,leeshanelq1,85,45,False, , ,"#covid, #singapore",@yahoo singapore
2021-06-18 23:48:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",i know it  antivaccine groups redoubling efforts to scare pregnant women  and parents about their adolescent kids   the prediction is that many pregnant women  and adolescents  could contract the delta variant as it accelerates  currently  gt     of virus isolates ,0.2916666666666666,0.475,163,43,flippingupset,400,410,False, , , ,@prof peter hotez md phd
2021-06-18 23:48:40+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",#covid   cases in #africa are surging by over     week on week as the continent s third wave gains pace and nears t  ,0.0,0.0,0,0,ethiomonitor,363,149,False,"#covid19, #covid19","addis ababa, ethiopia","#covid, #africa", 
2021-06-18 23:48:41+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",tbf the warnings that #guatemala s vaccination process would be centralised in the capital came before the first va  ,0.25,0.3333333333333333,0,0,nicwirtz,1900,1819,False,#guatemala,central america,#guatemala, 
2021-06-18 23:48:45+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel   ,0.0,0.0,502,328,zstar000,364,799,False, ,"washington, dc", ,@j. shawa  جاسم الشوا
2021-06-18 23:48:52+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",this is not vaccine  this is poison  you gave the palestinians expired vaccine  this is criminal  oh keji sungguh k  ,-0.4,0.55,0,0,aainaawaaqiah,579,444,False, ,malaysia, , 
2021-06-18 23:49:02+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">twitter for ipad</a>",transplant recipients  hope is on the way    thanks for bringing this to our attention   karlieincali #covid    #covid   #covidvaccination  ,0.2,0.2,9,7,don48772755,15,233,False,"#covid_19, #covid_19", ,"#covid, #covid, #covidvaccination","@grandpa snarky, @grandpa snarky"
2021-06-18 23:49:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",#covid   vaccines are effective but it typically takes   weeks for your body to build protection after vaccination    this means people can get covid    if they are exposed just before or after they re vaccinated    more   ,0.3111111111111111,0.6,204,122,alexiap03759306,436,1324,False,#covid19,"arizona, usa",#covid,@cdc
2021-06-18 23:49:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel  ,0.0,0.0,502,329,ok2cry__,88,103,False, ,caratland coal mines, ,@j. shawa  جاسم الشوا
2021-06-18 23:50:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>", rosesl   people who have to be incentivized to get their vaccines should be bloody ashamed of themselves  #covid   #vaccine,-0.8,0.9,0,0,ianjazzwilson,2,52,False,"#covid19, #covid19", ,"#covid, #vaccine",@rose scott-lincourt 😷🇨🇦🌷
2021-06-18 23:50:44+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",we are dying  ugandans need the world to stand with them  we need oxygen  ppes  #covid   vaccines and money to pay our over stretched health workers  world  we need each other    oxygen failure kills    covid patients at mulago   via  dailymonitor,-0.2364583333333333,0.3375,959,540,silvym98,1594,967,False,#covid19,"toronto, ontario",#covid,@winnie byanyima
2021-06-18 23:50:48+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>", it s a strange world in which you can t even have your own experience anymore without someone saying   that s not the right experience    #covid   #vaccines #censorship ,0.2785714285714285,0.5619047619047618,4,3,always_shiplove,311,241,False, , ,"#covid, #vaccines, #censorship",@jeremy r. hammond
2021-06-18 23:50:59+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>", it s a strange world in which you can t even have your own experience anymore without someone saying   that s not the right experience    #covid   #vaccines #censorship ,0.2785714285714285,0.5619047619047618,6,4,engineerearth,1175,377,False, ,"88moscow rd, wronglyimprisoned","#covid, #vaccines, #censorship",@jeremy r. hammond
2021-06-18 23:51:04+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",there s a pervasive narrative that kids aren t at risk from #covid    and that with declining infection rates  authorizing vaccines for younger children is no longer a priority    as a mom of   young kids  i strongly disagree  here s why    postopinions  ,0.1777777777777777,0.3777777777777777,337,123,garrettshorr,3181,2913,False,#covid19, ,#covid,"@leana wen, m.d."
2021-06-18 23:51:11+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",biocubafarma says phase   clinical trial results for #cuban #covid   #vaccines are due out in a few days  soberana    with and without booster  and abdala were tested in   k  volunteers in havana and eastern cuba   biocubafarma  finlayinstituto  cda dc  wola org  aperezriverol ,-0.1625,0.2375,79,49,elio61507818,5213,5689,False,"#cuban, #cuban, #cuban", ,"#cuban, #covid, #vaccines",@gailreedmedicc
2021-06-18 23:51:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",i m pleased to welcome the #wecandothis bus to atlanta today  remember  there are   easy ways to find a #covid   vaccine near you      search     text your zip code to            call                ,0.5083333333333333,0.7833333333333333,912,296,blink2xamerica,1139,4995,False,"#wecandothis, #wecandothis", ,"#wecandothis, #covid","@rochelle walensky, md, mph"
2021-06-18 23:51:57+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>", matthancock matt you must be really desperate or u r getting paid by the head    listen to this and see what the s  ,-0.6,1.0,0,0,hussainhussan87,61,49,False, , , ,@matt hancock
2021-06-18 23:52:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",join us june    at  pm pdt for the last talk in the precision wellness in the time of covid    series  hear from dr  john ruiz to learn how human behavior affects all aspects of #covid   from infection to future therapies  amp  vaccines  register     ,0.0,0.0972222222222222,1,1,lisadromero,903,973,False, ,"tucson, az",#covid,@bio5 institute
2021-06-18 23:52:14+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",the avg age of c   mortality is equal to or above the avg age of life expectancy  most of us do not need these vaccines  none of us need a vaccine passport  #covid   #lies #corruption #control,0.1666666666666666,0.2833333333333333,4,2,fredfredderson1,1863,761,False, , ,"#covid, #lies, #corruption, #control",@j-d 🇨🇦 😁
2021-06-18 23:52:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",myocarditis  in general  is worse for men than women  that includes autoimmune myocarditis  rare  but post #covid   vaccination myocarditis is now being reported mostly in males    and older  ,0.1233333333333333,0.5666666666666667,6,1,irinaburd,1629,1504,False,#covid19,"washington, dc",#covid,@sabra klein
2021-06-18 23:52:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",social media reaction to this story reveals that almost    months after start of #covid   pandemic  there are still  ,0.0333333333333333,0.0666666666666666,0,0,mrmasferrer,2707,1684,False,#covid19,"bradenton, fla.",#covid, 
2021-06-18 23:52:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",rt  mfazomnyama   bring back digital vibes   what are we being subjected to  ,0.0,0.0,17,8,shadimashaba,729,514,False, ,"johannesburg || ga-matlala, lp", ,@mablack
2021-06-18 23:52:59+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",israel is helping save palestinian lives   while the palestinian authority has full responsibility for palestinian healthcare in the west bank and gaza under the      oslo ii accords  israel is sending more than   million vaccine doses to help it fight #covid     #thisisisrael,0.425,0.525,79,24,arnsherm,825,2037,False, , ,"#covid, #thisisisrael",@aipac
2021-06-18 23:53:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",we are dying  ugandans need the world to stand with them  we need oxygen  ppes  #covid   vaccines and money to pay our over stretched health workers  world  we need each other    oxygen failure kills    covid patients at mulago   via  dailymonitor,-0.2364583333333333,0.3375,959,541,veena_sriram,1296,767,False,#covid19,"vancouver, bc",#covid,@winnie byanyima
2021-06-18 23:53:20+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>", thegrackle  i am referring to covid   vaccine specifically due to the     survival rate   those other diseases are  ,-0.125,0.375,0,0,perryspeaks1,667,2512,False, , , ,@the grackle ☠
2021-06-18 23:53:36+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">twitter for ipad</a>",how nice of the new york times to acknowledge that the #covid   #vaccines remain experimental pharmaceutical products  how many people have gotten the vaccine because they were lied to that the shots have been fda  approved    ,0.3340909090909091,0.5886363636363636,157,75,catalina19705,908,1765,False,"#covid19, #covid19", ,"#covid, #vaccines",@jeremy r. hammond
2021-06-18 23:53:36+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",you can get a #covid   vaccine and other vaccines  including flu and shingles  at the same visit  you no longer need to wait    days between vaccines  side effects are the same if vaccines are given alone or together     more about vaccine timing   ,0.09375,0.28125,179,123,amylizk,526,809,False,#covid19,"atlanta, ga",#covid,@cdc
2021-06-18 23:53:38+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",a short news on taiwan s domestic #covid   vaccine by medigen and an interview with medigen  medigen says it can to produce    to    million vaccines a year  which would be about enough for a population the size of taiwan ,0.0,0.3,23,9,247firecracker,2938,4659,False,#covid19, ,#covid,@roy ngerng 鄞義林
2021-06-18 23:54:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",new york is fully open and michigan will be fully open by june     and qu bec is much further along than ontario   as our neighbours move on it s time for us to follow     fordnation open ontario      and drop the mask mandate too ,0.0272727272727272,0.4909090909090909,273,101,lucbenoit20,15,24,False, , , ,@milhouse van houten 🗽🇨🇦
2021-06-18 23:54:50+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",you ll love it    get linked    #covid   #covidreliefbill #covid #coronavirus #corona #covidvaccination #coronavirusupdates #moderna #pfizer #pfizerproud #astrazeneca #johnsonandjohnson #vaccination #vaccines #vaccinated #books #love ,0.5,0.6,104,434,aharemboysaga,13532,7642,False,"#covid19, #covid19, #covid19","maui, hawaii","#covid, #covidreliefbill, #covid, #coronavirus, #corona, #covidvaccination, #coronavirusupdates, #moderna, #pfizer, #pfizerproud, #astrazeneca, #johnsonandjohnson, #vaccination, #vaccines, #vaccinated, #books, #love",@john s. weiss
2021-06-18 23:55:00+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",good news on #sinovac  #china s corporate entry into the #pandemic #vaccine race  nope  bad all over if #deltavariant rips thru other vaccines like it rips thru sinovac  a wet paper bag wud have had a better chance  hope #modeltavariant is not as virulent  #covidkim #iapolitics,0.0458333333333333,0.4236111111111111,3,2,krauseforiowa,38988,40749,False,"#sinovac, #sinovac, #sinovac, #sinovac, #sinovac",iowa,"#sinovac, #china, #pandemic, #vaccine, #deltavariant, #modeltavariant, #covidkim, #iapolitics",@bob krause
2021-06-18 23:55:20+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",rt  usagov  head to  to find #covid   vaccines available in your area     ,0.4,0.4,11,5,priscil95880804,0,0,False,#covid19, ,#covid,@usagov
2021-06-18 23:55:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",rt  amitaryamd  list of vaccines which don t work against #covid   variants after   doses                  please   go and get vaccinated   ,0.0,0.0,406,107,alexgousse,249,690,False,#covid19,guelph,#covid,@dr. amit arya
2021-06-18 23:55:27+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",i m pleased to welcome the #wecandothis bus to atlanta today  remember  there are   easy ways to find a #covid   vaccine near you      search     text your zip code to            call                ,0.5083333333333333,0.7833333333333333,914,296,solutioneer72,9574,5428,False,"#wecandothis, #wecandothis","chicago, il, usa","#wecandothis, #covid","@rochelle walensky, md, mph"
2021-06-18 23:55:35+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel   ,0.0,0.0,505,330,valzongburnt,437,456,False, , no explicit nsfw but 16+ only, ,@j. shawa  جاسم الشوا
2021-06-18 23:56:14+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">twitter for ipad</a>",africa is in the midst of a full blown third wave  the sobering trajectory of surging cases should rouse everyone into urgent action    we ve seen in india and elsewhere just how quickly #covid   can rebound and overwhelm health systems ,0.1958333333333333,0.2875,175,141,heiligleslye,27,172,False, , ,#covid,@dr matshidiso moeti
2021-06-18 23:56:37+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",#                      #covid   new discovery shows human cells can write rna sequences into dna   have been saying this for years and in the just released new book  this is how synthetic dna in the fake  covid vaccines  is changing human dna   david icke  ,-0.0454545454545454,0.4218181818181817,7,4,rarm2021,39,43,False,"#لا_للتطعيم_الاجباري37, #لا_للتطعيم_الاجباري37", ,#covid,@khaled
2021-06-18 23:56:55+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",    similar #deltavariant worries from a    hospital    outbreak even w    dose of mrna vaccines    patients  amp    hcws #deltavariant positive       patients  amp      hcws had received   doses of #covid   vaccine  a  x vaccinated    year old also died  ,0.109090909090909,0.3818181818181818,176,74,nailatrahman,158,293,False,#deltavariant, ,"#deltavariant, #deltavariant, #covid",@eric feigl-ding
2021-06-18 23:57:02+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           navale medical college vaccines  covishield  min age limit           dose  capacity               ,-0.375,0.5,0,0,puneupdater,88,0,False, , , , 
2021-06-18 23:57:22+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           bmcc deenanath hospital pvt vaccines  covishield  min age limit           dose  capacity          ,-0.75,1.0,0,0,puneupdater,88,0,False, , , , 
2021-06-18 23:57:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel  ,0.0,0.0,505,331,thisonedoes,580,297,False, ,london, ,@j. shawa  جاسم الشوا
2021-06-18 23:57:33+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>", africa is  in the midst of a full blown third wave  of coronavirus  the head of  whoafro has warned  cases have risen across the continent by more than     and deaths have also risen by     in the last week   jriggers reports     ,0.1666666666666666,0.1888888888888888,606,680,thyneicephd,14,130,False, ,"nashville, tn", ,"@telegraph global health security, @telegraph global health security"
2021-06-18 23:57:48+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel  ,0.0,0.0,505,332,nikalwi_,539,358,False, , , ,@j. shawa  جاسم الشوا
2021-06-18 23:57:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",africa is in the midst of a full blown third wave  the sobering trajectory of surging cases should rouse everyone into urgent action    we ve seen in india and elsewhere just how quickly #covid   can rebound and overwhelm health systems ,0.1958333333333333,0.2875,175,142,trengarajan,1727,253,False, ,silicon valley,#covid,@dr matshidiso moeti
2021-06-18 23:58:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",#                      #covid   new discovery shows human cells can write rna sequences into dna   have been saying this for years and in the just released new book  this is how synthetic dna in the fake  covid vaccines  is changing human dna   david icke  ,-0.0454545454545454,0.4218181818181817,8,5,um_ibn_thani,172,319,False,"#لا_للتطعيم_الاجباري37, #لا_للتطعيم_الاجباري37",qatar,#covid,@khaled
